SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ShipToAddressID,BillToAddressID,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
72638,8,2024-10-16,2024-11-07,2024-10-24,5,True,SO72638,PO30973,10-4020-000368,581,79,9,OVERNIGHT J-FAST,,2815.5486,225.2439,56.311,3097.1035,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464418
72639,6,2024-07-12,2024-08-05,2024-07-16,5,True,SO72639,PO89244,10-4020-000138,29,335,189,XRQ - TRUCK GROUND-,,13293.0427,1063.4434,265.8609,14622.347,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464429
72640,5,2024-08-20,2024-08-30,2024-08-24,5,False,SO72640,PO63806,10-4020-000224,44,78,303,OVERNIGHT J-FAST,,2306.0952,184.4876,46.1219,2536.7047,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464440
72641,7,2024-11-09,2024-11-23,2024-11-18,5,True,SO72641,PO70722,10-4020-000685,738,416,79,XRQ - TRUCK GROUND-,,11373.89,909.9112,227.4778,12511.279,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464452
72642,5,2024-12-27,2025-01-24,2025-01-01,5,True,SO72642,PO66552,10-4020-000387,78,172,340,OVERNIGHT J-FAST,,2626.789,210.1431,52.5358,2889.4679,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464464
72643,6,2025-04-16,2025-04-26,2025-04-22,5,True,SO72643,PO24020,10-4020-000229,671,276,390,CARGO TRANSPORT 5,,7739.8623,619.189,154.7972,8513.8485,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464475
72644,4,2024-06-23,2024-07-22,2024-06-28,5,True,SO72644,PO94196,10-4020-000086,182,436,78,CARGO TRANSPORT 5,,4125.5397,330.0432,82.5108,4538.0937,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464486
72645,6,2024-08-28,2024-09-27,2024-09-04,5,True,SO72645,PO58822,10-4020-000552,158,446,223,XRQ - TRUCK GROUND-,,11742.559,939.4047,234.8512,12916.8149,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464497
72646,7,2024-12-31,2025-01-16,2025-01-03,5,True,SO72646,PO86395,10-4020-000113,544,168,135,XRQ - TRUCK GROUND-,,8059.9927,644.7994,161.1999,8865.992,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464508
72647,5,2025-03-03,2025-03-19,2025-03-08,5,True,SO72647,PO15581,10-4020-000814,398,91,292,XRQ - TRUCK GROUND-,,924.3902,73.9512,18.4878,1016.8292,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464520
72648,8,2025-02-10,2025-02-24,2025-02-18,5,False,SO72648,PO60818,10-4020-000654,412,145,446,OVERNIGHT J-FAST,,6661.5503,532.924,133.231,7327.7053,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464531
72649,2,2024-11-07,2024-12-03,2024-11-16,5,True,SO72649,PO38535,10-4020-000304,675,93,58,XRQ - TRUCK GROUND-,,11637.3083,930.9847,232.7462,12801.0392,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464542
72650,7,2024-08-12,2024-08-23,2024-08-17,5,True,SO72650,PO35337,10-4020-000188,18,157,354,CARGO TRANSPORT 5,,10737.1423,858.9714,214.7428,11810.8565,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464553
72651,5,2024-06-24,2024-07-18,2024-06-30,5,True,SO72651,PO46884,10-4020-000751,498,262,291,XRQ - TRUCK GROUND-,,4300.6155,344.0492,86.0123,4730.677,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464564
72652,8,2024-07-28,2024-08-08,2024-08-06,5,False,SO72652,PO85414,10-4020-000708,540,50,334,CARGO TRANSPORT 5,,1396.2116,111.6969,27.9242,1535.8327,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464577
72653,2,2025-02-19,2025-03-21,2025-03-02,5,True,SO72653,PO17472,10-4020-000225,443,217,210,CARGO TRANSPORT 5,,10489.7191,839.1775,209.7944,11538.691,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464588
72654,1,2025-05-19,2025-05-27,2025-05-22,5,False,SO72654,PO35782,10-4020-000766,166,277,173,CARGO TRANSPORT 5,,11189.6344,895.1708,223.7927,12308.5979,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464600
72655,2,2025-03-06,2025-03-13,2025-03-14,5,True,SO72655,PO52813,10-4020-000830,184,139,126,XRQ - TRUCK GROUND-,,5970.6435,477.6515,119.4129,6567.7079,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464611
72656,1,2024-09-29,2024-10-17,2024-10-10,5,True,SO72656,PO64778,10-4020-000830,631,88,338,XRQ - TRUCK GROUND-,,8270.008,661.6006,165.4002,9097.0088,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464622
72657,8,2025-04-10,2025-04-29,2025-04-21,5,False,SO72657,PO31497,10-4020-000843,469,388,224,CARGO TRANSPORT 5,,983.5941,78.6875,19.6719,1081.9535,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464633
72658,4,2024-09-25,2024-10-18,2024-10-07,5,False,SO72658,PO98234,10-4020-000809,209,110,418,OVERNIGHT J-FAST,,2700.7906,216.0632,54.0158,2970.8696,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464645
72659,2,2024-12-26,2025-01-18,2025-01-03,5,True,SO72659,PO92720,10-4020-000556,831,385,424,OVERNIGHT J-FAST,,13506.918,1080.5534,270.1384,14857.6098,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464656
72660,2,2024-08-30,2024-09-13,2024-09-08,5,False,SO72660,PO24242,10-4020-000001,77,98,80,XRQ - TRUCK GROUND-,,5994.8585,479.5887,119.8972,6594.3444,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464669
72661,4,2025-02-14,2025-02-28,2025-02-28,5,True,SO72661,PO22995,10-4020-000690,554,435,261,XRQ - TRUCK GROUND-,,11876.974,950.1579,237.5395,13064.6714,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464682
72662,3,2024-09-23,2024-10-14,2024-10-07,5,True,SO72662,PO79252,10-4020-000489,334,363,392,XRQ - TRUCK GROUND-,,5272.4479,421.7958,105.449,5799.6927,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464693
72663,8,2025-05-25,2025-06-16,2025-06-03,5,True,SO72663,PO95281,10-4020-000045,433,387,323,XRQ - TRUCK GROUND-,,345.7835,27.6627,6.9157,380.3619,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464705
72664,3,2024-12-07,2024-12-14,2024-12-20,5,True,SO72664,PO95745,10-4020-000833,273,127,395,CARGO TRANSPORT 5,,12391.5506,991.324,247.831,13630.7056,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464716
72665,8,2025-04-15,2025-05-05,2025-04-19,5,False,SO72665,PO75951,10-4020-000712,114,181,304,OVERNIGHT J-FAST,,1955.1631,156.413,39.1033,2150.6794,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464727
72666,4,2025-03-24,2025-04-17,2025-04-07,5,False,SO72666,PO55867,10-4020-000677,510,92,377,XRQ - TRUCK GROUND-,,12805.7705,1024.4616,256.1154,14086.3475,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464738
72667,3,2024-06-09,2024-07-08,2024-06-18,5,False,SO72667,PO58318,10-4020-000713,842,205,274,OVERNIGHT J-FAST,,14860.6025,1188.8482,297.2121,16346.6628,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464751
72668,6,2024-08-27,2024-09-21,2024-08-31,5,True,SO72668,PO52424,10-4020-000459,210,158,316,XRQ - TRUCK GROUND-,,9193.9516,735.5161,183.879,10113.3467,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464762
72669,3,2025-03-31,2025-04-17,2025-04-08,5,True,SO72669,PO88950,10-4020-000280,688,223,322,XRQ - TRUCK GROUND-,,8504.2908,680.3433,170.0858,9354.7199,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464773
72670,5,2024-06-05,2024-06-16,2024-06-17,5,True,SO72670,PO68333,10-4020-000275,643,244,74,XRQ - TRUCK GROUND-,,11471.7443,917.7395,229.4349,12618.9187,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464784
72671,5,2024-12-28,2025-01-06,2025-01-07,5,False,SO72671,PO73495,10-4020-000023,576,2,284,XRQ - TRUCK GROUND-,,6374.6179,509.9694,127.4924,7012.0797,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464795
72672,8,2025-01-21,2025-02-05,2025-02-01,5,False,SO72672,PO99860,10-4020-000633,585,146,208,OVERNIGHT J-FAST,,4639.5532,371.1643,92.7911,5103.5086,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464806
72673,4,2024-07-09,2024-08-04,2024-07-20,5,False,SO72673,PO24751,10-4020-000421,474,125,148,OVERNIGHT J-FAST,,14306.4444,1144.5156,286.1289,15737.0889,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464817
72674,6,2025-02-21,2025-03-06,2025-03-02,5,True,SO72674,PO59914,10-4020-000300,796,300,274,CARGO TRANSPORT 5,,14158.6722,1132.6938,283.1734,15574.5394,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464829
72675,1,2024-10-14,2024-11-09,2024-10-19,5,False,SO72675,PO11299,10-4020-000335,176,61,428,CARGO TRANSPORT 5,,4385.7356,350.8588,87.7147,4824.3091,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464840
72676,8,2024-08-23,2024-08-31,2024-09-01,5,False,SO72676,PO47994,10-4020-000567,617,32,10,XRQ - TRUCK GROUND-,,6007.1502,480.572,120.143,6607.8652,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464851
72677,5,2024-08-31,2024-09-18,2024-09-11,5,True,SO72677,PO39024,10-4020-000001,570,450,277,XRQ - TRUCK GROUND-,,4094.8657,327.5893,81.8973,4504.3523,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464861
72678,1,2025-03-12,2025-03-29,2025-03-22,5,False,SO72678,PO97393,10-4020-000835,554,283,122,XRQ - TRUCK GROUND-,,2889.8107,231.1849,57.7962,3178.7918,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464872
72679,5,2025-04-01,2025-05-01,2025-04-05,5,False,SO72679,PO64525,10-4020-000243,15,77,229,OVERNIGHT J-FAST,,11066.5555,885.3244,221.3311,12173.211,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464884
72680,4,2024-06-07,2024-06-15,2024-06-20,5,False,SO72680,PO61167,10-4020-000779,696,207,53,XRQ - TRUCK GROUND-,,756.2873,60.503,15.1257,831.916,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464897
72681,4,2025-04-02,2025-04-09,2025-04-10,5,False,SO72681,PO48375,10-4020-000100,572,134,393,XRQ - TRUCK GROUND-,,5370.5699,429.6456,107.4114,5907.6269,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464908
72682,5,2024-09-07,2024-09-27,2024-09-17,5,True,SO72682,PO75883,10-4020-000780,492,370,10,XRQ - TRUCK GROUND-,,12390.7469,991.2598,247.8149,13629.8216,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464919
72683,3,2024-07-31,2024-08-20,2024-08-13,5,True,SO72683,PO14093,10-4020-000116,647,385,105,OVERNIGHT J-FAST,,7985.7514,638.8601,159.715,8784.3265,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464931
72684,2,2024-12-08,2024-12-16,2024-12-14,5,False,SO72684,PO48748,10-4020-000311,259,68,308,XRQ - TRUCK GROUND-,,13333.9062,1066.7125,266.6781,14667.2968,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464942
72685,5,2024-06-23,2024-07-21,2024-07-01,5,False,SO72685,PO83220,10-4020-000411,839,192,85,OVERNIGHT J-FAST,,5931.2502,474.5,118.625,6524.3752,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464953
72686,3,2024-06-20,2024-06-30,2024-06-28,5,False,SO72686,PO90121,10-4020-000612,447,447,245,CARGO TRANSPORT 5,,5698.5556,455.8844,113.9711,6268.4111,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464964
72687,3,2024-11-09,2024-11-21,2024-11-14,5,True,SO72687,PO89821,10-4020-000009,340,121,111,XRQ - TRUCK GROUND-,,13989.9615,1119.1969,279.7992,15388.9576,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464975
72688,8,2025-04-28,2025-05-05,2025-05-05,5,False,SO72688,PO50278,10-4020-000492,399,156,278,OVERNIGHT J-FAST,,9915.6024,793.2482,198.312,10907.1626,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464986
72689,6,2025-05-17,2025-06-12,2025-05-23,5,False,SO72689,PO52763,10-4020-000175,99,435,422,CARGO TRANSPORT 5,,11792.7371,943.419,235.8547,12972.0108,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.464997
72690,1,2025-03-01,2025-03-23,2025-03-05,5,True,SO72690,PO47679,10-4020-000342,747,179,112,CARGO TRANSPORT 5,,3417.1013,273.3681,68.342,3758.8114,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465007
72691,1,2024-08-25,2024-09-01,2024-09-08,5,True,SO72691,PO61693,10-4020-000131,675,95,47,CARGO TRANSPORT 5,,10537.6759,843.0141,210.7535,11591.4435,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465018
72692,3,2025-01-28,2025-02-24,2025-02-07,5,False,SO72692,PO30585,10-4020-000436,791,139,275,XRQ - TRUCK GROUND-,,3590.5869,287.247,71.8117,3949.6456,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465029
72693,6,2025-03-07,2025-03-31,2025-03-15,5,False,SO72693,PO82632,10-4020-000333,176,93,300,XRQ - TRUCK GROUND-,,10986.0207,878.8817,219.7204,12084.6228,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465041
72694,6,2024-11-04,2024-11-15,2024-11-18,5,False,SO72694,PO23291,10-4020-000416,119,258,168,OVERNIGHT J-FAST,,2596.1521,207.6922,51.923,2855.7673,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465052
72695,8,2024-12-06,2024-12-15,2024-12-09,5,False,SO72695,PO16845,10-4020-000542,653,25,186,OVERNIGHT J-FAST,,9243.4693,739.4775,184.8694,10167.8162,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465064
72696,8,2025-04-03,2025-04-24,2025-04-10,5,False,SO72696,PO71815,10-4020-000236,784,188,327,CARGO TRANSPORT 5,,1436.5548,114.9244,28.7311,1580.2103,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465075
72697,5,2024-11-30,2024-12-21,2024-12-11,5,False,SO72697,PO24697,10-4020-000809,473,61,183,XRQ - TRUCK GROUND-,,11597.0401,927.7632,231.9408,12756.7441,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465086
72698,8,2024-11-01,2024-11-14,2024-11-08,5,False,SO72698,PO89040,10-4020-000209,38,171,119,OVERNIGHT J-FAST,,10549.8012,843.9841,210.996,11604.7813,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465097
72699,4,2025-02-17,2025-03-02,2025-02-21,5,True,SO72699,PO65218,10-4020-000086,807,36,353,CARGO TRANSPORT 5,,8038.0181,643.0414,160.7604,8841.8199,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465108
72700,3,2024-10-01,2024-10-21,2024-10-04,5,False,SO72700,PO76326,10-4020-000548,180,416,286,CARGO TRANSPORT 5,,12391.1994,991.296,247.824,13630.3194,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465120
72701,8,2024-11-28,2024-12-22,2024-12-08,5,True,SO72701,PO11263,10-4020-000293,848,285,223,CARGO TRANSPORT 5,,11926.3381,954.107,238.5268,13118.9719,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465131
72702,6,2024-11-09,2024-11-21,2024-11-13,5,False,SO72702,PO50072,10-4020-000419,335,426,339,CARGO TRANSPORT 5,,10279.8546,822.3884,205.5971,11307.8401,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465144
72703,8,2024-11-15,2024-12-08,2024-11-18,5,True,SO72703,PO77093,10-4020-000579,110,183,218,XRQ - TRUCK GROUND-,,10947.6312,875.8105,218.9526,12042.3943,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465155
72704,5,2025-01-31,2025-02-19,2025-02-10,5,True,SO72704,PO72808,10-4020-000454,761,194,84,XRQ - TRUCK GROUND-,,2860.4733,228.8379,57.2095,3146.5207,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465166
72705,2,2024-12-21,2025-01-06,2024-12-27,5,True,SO72705,PO61911,10-4020-000140,602,310,295,OVERNIGHT J-FAST,,8853.3125,708.265,177.0662,9738.6437,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465180
72706,7,2024-12-10,2024-12-25,2024-12-18,5,True,SO72706,PO89900,10-4020-000602,589,300,405,CARGO TRANSPORT 5,,9455.1195,756.4096,189.1024,10400.6315,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465191
72707,1,2025-05-20,2025-06-13,2025-06-01,5,False,SO72707,PO72874,10-4020-000234,592,9,273,CARGO TRANSPORT 5,,602.1215,48.1697,12.0424,662.3336,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465202
72708,3,2025-05-17,2025-05-27,2025-05-31,5,True,SO72708,PO80818,10-4020-000609,420,340,268,OVERNIGHT J-FAST,,10647.6101,851.8088,212.9522,11712.3711,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465213
72709,5,2024-10-26,2024-11-14,2024-11-02,5,False,SO72709,PO91166,10-4020-000770,687,315,371,OVERNIGHT J-FAST,,2594.5077,207.5606,51.8902,2853.9585,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465224
72710,3,2025-03-26,2025-04-19,2025-04-03,5,False,SO72710,PO53069,10-4020-000651,728,293,179,XRQ - TRUCK GROUND-,,5592.1467,447.3717,111.8429,6151.3613,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465235
72711,2,2024-08-04,2024-08-29,2024-08-07,5,True,SO72711,PO28803,10-4020-000074,452,382,299,OVERNIGHT J-FAST,,14184.4455,1134.7556,283.6889,15602.89,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465247
72712,2,2025-03-03,2025-03-14,2025-03-10,5,True,SO72712,PO93794,10-4020-000624,463,42,237,CARGO TRANSPORT 5,,9157.5805,732.6064,183.1516,10073.3385,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465258
72713,5,2024-11-16,2024-12-01,2024-11-24,5,True,SO72713,PO44848,10-4020-000814,212,218,255,CARGO TRANSPORT 5,,11271.6608,901.7329,225.4332,12398.8269,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465269
72714,2,2025-02-23,2025-03-04,2025-02-28,5,True,SO72714,PO93649,10-4020-000031,215,271,258,OVERNIGHT J-FAST,,14923.9618,1193.9169,298.4792,16416.3579,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465280
72715,2,2025-01-09,2025-01-18,2025-01-21,5,True,SO72715,PO89921,10-4020-000504,552,41,141,OVERNIGHT J-FAST,,12741.3731,1019.3098,254.8275,14015.5104,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465294
72716,1,2025-03-23,2025-04-22,2025-04-04,5,True,SO72716,PO23810,10-4020-000456,480,296,25,OVERNIGHT J-FAST,,219.7799,17.5824,4.3956,241.7579,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465305
72717,7,2024-11-09,2024-11-29,2024-11-21,5,True,SO72717,PO38968,10-4020-000843,809,192,46,XRQ - TRUCK GROUND-,,2259.7141,180.7771,45.1943,2485.6855,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465316
72718,1,2025-05-03,2025-06-02,2025-05-13,5,True,SO72718,PO97678,10-4020-000327,200,65,345,OVERNIGHT J-FAST,,4730.5605,378.4448,94.6112,5203.6165,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465330
72719,2,2024-06-11,2024-06-21,2024-06-23,5,True,SO72719,PO86610,10-4020-000082,11,128,440,XRQ - TRUCK GROUND-,,11204.6256,896.37,224.0925,12325.0881,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465340
72720,8,2024-08-04,2024-08-20,2024-08-09,5,False,SO72720,PO55817,10-4020-000125,250,371,219,CARGO TRANSPORT 5,,12799.8276,1023.9862,255.9966,14079.8104,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465351
72721,6,2025-03-21,2025-04-14,2025-03-25,5,True,SO72721,PO15598,10-4020-000291,336,32,70,OVERNIGHT J-FAST,,933.1086,74.6487,18.6622,1026.4195,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465362
72722,4,2024-09-17,2024-10-06,2024-09-21,5,False,SO72722,PO79590,10-4020-000509,211,195,388,OVERNIGHT J-FAST,,10733.773,858.7018,214.6755,11807.1503,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465373
72723,2,2024-08-11,2024-08-24,2024-08-25,5,False,SO72723,PO76801,10-4020-000738,614,206,291,CARGO TRANSPORT 5,,13729.4385,1098.3551,274.5888,15102.3824,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465384
72724,1,2024-09-16,2024-10-15,2024-09-19,5,False,SO72724,PO81375,10-4020-000330,770,431,221,CARGO TRANSPORT 5,,5330.7863,426.4629,106.6157,5863.8649,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465396
72725,5,2024-12-05,2024-12-26,2024-12-18,5,True,SO72725,PO21265,10-4020-000667,343,441,198,OVERNIGHT J-FAST,,9511.3933,760.9115,190.2279,10462.5327,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465407
72726,3,2024-10-01,2024-10-19,2024-10-09,5,True,SO72726,PO23272,10-4020-000389,298,127,202,XRQ - TRUCK GROUND-,,8792.5084,703.4007,175.8502,9671.7593,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465418
72727,3,2025-04-11,2025-05-04,2025-04-17,5,False,SO72727,PO73721,10-4020-000187,468,15,438,CARGO TRANSPORT 5,,686.6807,54.9345,13.7336,755.3488,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465429
72728,7,2025-03-06,2025-03-26,2025-03-09,5,False,SO72728,PO42685,10-4020-000303,182,267,43,OVERNIGHT J-FAST,,8937.7951,715.0236,178.7559,9831.5746,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465440
72729,7,2024-10-09,2024-10-18,2024-10-12,5,True,SO72729,PO91717,10-4020-000714,473,166,325,CARGO TRANSPORT 5,,3883.55,310.684,77.671,4271.905,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465452
72730,5,2024-11-19,2024-12-09,2024-11-26,5,True,SO72730,PO58929,10-4020-000128,39,97,343,XRQ - TRUCK GROUND-,,8054.4275,644.3542,161.0885,8859.8702,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465464
72731,8,2025-03-07,2025-03-20,2025-03-10,5,False,SO72731,PO28705,10-4020-000499,430,107,217,CARGO TRANSPORT 5,,68.2751,5.462,1.3655,75.1026,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465476
72732,5,2025-02-16,2025-03-15,2025-02-23,5,False,SO72732,PO69413,10-4020-000119,542,387,297,CARGO TRANSPORT 5,,13091.8191,1047.3455,261.8364,14401.001,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465487
72733,4,2025-03-31,2025-04-07,2025-04-12,5,False,SO72733,PO85383,10-4020-000817,46,215,254,OVERNIGHT J-FAST,,4788.9785,383.1183,95.7796,5267.8764,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465498
72734,1,2024-10-12,2024-11-06,2024-10-17,5,True,SO72734,PO76277,10-4020-000550,782,440,143,XRQ - TRUCK GROUND-,,10442.8292,835.4263,208.8566,11487.1121,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465509
72735,5,2025-02-16,2025-03-05,2025-02-24,5,True,SO72735,PO41081,10-4020-000786,337,276,384,OVERNIGHT J-FAST,,6842.454,547.3963,136.8491,7526.6994,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465520
72736,2,2024-08-09,2024-08-30,2024-08-16,5,True,SO72736,PO12788,10-4020-000658,436,413,284,XRQ - TRUCK GROUND-,,12695.5816,1015.6465,253.9116,13965.1397,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465531
72737,7,2024-08-01,2024-08-16,2024-08-15,5,True,SO72737,PO36620,10-4020-000313,214,303,258,XRQ - TRUCK GROUND-,,11843.1009,947.4481,236.862,13027.411,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465543
72738,4,2024-07-04,2024-07-28,2024-07-14,5,False,SO72738,PO95445,10-4020-000766,368,263,114,XRQ - TRUCK GROUND-,,7633.4941,610.6795,152.6699,8396.8435,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465554
72739,5,2024-09-28,2024-10-20,2024-10-08,5,True,SO72739,PO42908,10-4020-000097,239,368,5,XRQ - TRUCK GROUND-,,3256.0134,260.4811,65.1203,3581.6148,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465565
72740,2,2024-06-07,2024-06-25,2024-06-13,5,False,SO72740,PO13039,10-4020-000191,559,66,203,CARGO TRANSPORT 5,,9359.1954,748.7356,187.1839,10295.1149,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.465576
